,year,country,sitc,export
77118,2018,SHN,7415,0
77119,2018,MNP,7415,0
77120,2018,TKL,7415,5548
77121,2018,GUM,7415,91334
77122,2018,ASM,7415,0
77123,2018,NFK,7415,0
77124,2018,NIU,7415,0
77125,2018,NRU,7415,336264
77126,2018,IOT,7415,0
77127,2018,AIA,7415,0
77128,2018,MSR,7415,0
77129,2018,ATA,7415,0
77130,2018,CCK,7415,0
77131,2018,CXR,7415,0
77132,2018,TUV,7415,0
77133,2018,ARE,7416,182383496
77134,2018,AUT,7416,409606507
77135,2018,BEL,7416,633493909
77136,2018,CHE,7416,1474036147
77137,2018,CHN,7416,4385793386
77138,2018,DEU,7416,6336670770
77139,2018,FRA,7416,1231200473
77140,2018,GBR,7416,841619333
77141,2018,IDN,7416,43189249
77142,2018,IND,7416,596010174
77143,2018,ITA,7416,3845214169
77144,2018,KOR,7416,1661689400
77145,2018,NLD,7416,1061105456
77146,2018,RUS,7416,291483831
77147,2018,SWE,7416,1026644437
77148,2018,TUR,7416,199461746
77149,2018,USA,7416,3523076076
77150,2018,TWN,7416,394635593
77151,2018,AFG,7416,538653
77152,2018,AGO,7416,305748
77153,2018,ALB,7416,369937
77154,2018,ARG,7416,52284354
77155,2018,ARM,7416,305471
77156,2018,AUS,7416,75068580
77157,2018,AZE,7416,972086
77158,2018,BDI,7416,0
77159,2018,BFA,7416,36917
77160,2018,BGD,7416,67960
77161,2018,BGR,7416,33233433
77162,2018,BHR,7416,1595031
77163,2018,BIH,7416,4090549
77164,2018,BRA,7416,140658159
77165,2018,BRN,7416,952610
77166,2018,CAF,7416,17952
77167,2018,CAN,7416,775557039
77168,2018,CHL,7416,6885937
77169,2018,CIV,7416,82719
77170,2018,CMR,7416,309139
77171,2018,COD,7416,56681
77172,2018,COG,7416,30430
77173,2018,COL,7416,6786719
77174,2018,COM,7416,0
77175,2018,CRI,7416,4042746
77176,2018,CYP,7416,1059895
77177,2018,CZE,7416,441595468
77178,2018,DJI,7416,0
77179,2018,DNK,7416,517882928
77180,2018,DZA,7416,794919
77181,2018,EGY,7416,4488700
77182,2018,ERI,7416,0
77183,2018,ESP,7416,512307135
77184,2018,EST,7416,40068759
77185,2018,ETH,7416,577699
77186,2018,FIN,7416,271805932
77187,2018,GAB,7416,66902
77188,2018,GEO,7416,3966413
77189,2018,GHA,7416,155509
77190,2018,GMB,7416,16031
77191,2018,GNQ,7416,5428
77192,2018,GRC,7416,23253199
77193,2018,HKG,7416,42565956
77194,2018,HRV,7416,15666591
77195,2018,HUN,7416,284145697
77196,2018,IRL,7416,26184731
77197,2018,IRN,7416,3510894
77198,2018,IRQ,7416,0
77199,2018,JOR,7416,3746299
77200,2018,JPN,7416,1475119951
77201,2018,KAZ,7416,657740
77202,2018,KEN,7416,1025731
77203,2018,KHM,7416,1767365
77204,2018,KWT,7416,1352716
77205,2018,LBN,7416,2715617
77206,2018,LBR,7416,0
77207,2018,LBY,7416,74998
77208,2018,LKA,7416,1273028
77209,2018,LTU,7416,77143711
77210,2018,LUX,7416,16412864
77211,2018,LVA,7416,56178649
77212,2018,MAR,7416,3921810
77213,2018,MDA,7416,7193709
77214,2018,MDV,7416,2721
77215,2018,MEX,7416,531649048
77216,2018,MLI,7416,4417
77217,2018,MLT,7416,2351364
77218,2018,MMR,7416,556867
77219,2018,MOZ,7416,50068
77220,2018,MUS,7416,1188615
77221,2018,MYS,7416,268087701
77222,2018,NAM,7416,371728
77223,2018,NER,7416,41901
77224,2018,NGA,7416,217686
77225,2018,NOR,7416,35942805
77226,2018,NZL,7416,52543741
77227,2018,OMN,7416,13939396
77228,2018,PAK,7416,1104893
77229,2018,PER,7416,5667670
77230,2018,PHL,7416,147323215
77231,2018,POL,7416,534567523
77232,2018,PRT,7416,157424830
77233,2018,PSE,7416,110569
77234,2018,QAT,7416,6892650
77235,2018,ROU,7416,221119436
77236,2018,RWA,7416,66153
77237,2018,SAU,7416,11657998
77238,2018,SDN,7416,21298
77239,2018,SEN,7416,142990
77240,2018,SGP,7416,275629781
77241,2018,SLE,7416,261990
77242,2018,SOM,7416,0
77243,2018,SRB,7416,38446453
77244,2018,SSD,7416,0
77245,2018,SVK,7416,188169528
77246,2018,SVN,7416,126557008
77247,2018,SYC,7416,151535
77248,2018,SYR,7416,82332
77249,2018,THA,7416,148757287
77250,2018,TJK,7416,1878
77251,2018,TKM,7416,1966
77252,2018,TUN,7416,7133028
77253,2018,TZA,7416,840767
77254,2018,UGA,7416,178188
77255,2018,UKR,7416,50863222
77256,2018,UZB,7416,683621
77257,2018,VNM,7416,59293492
77258,2018,YEM,7416,0
77259,2018,ZAF,7416,54522953
77260,2018,ZMB,7416,113886
77261,2018,ZWE,7416,4780
77262,2018,ANS,7416,171302319
77263,2018,BOL,7416,118351
77264,2018,BWA,7416,85969
77265,2018,DOM,7416,40706
77266,2018,ECU,7416,665326
77267,2018,GTM,7416,256309
77268,2018,HND,7416,108813
77269,2018,ISR,7416,93612447
77270,2018,MDG,7416,174408
77271,2018,NIC,7416,344139
77272,2018,PAN,7416,405841
77273,2018,PRY,7416,234147
77274,2018,SLV,7416,383091
77275,2018,SUR,7416,32850
77276,2018,URY,7416,744907
77277,2018,AND,7416,71071
77278,2018,BEN,7416,2814
77279,2018,BHS,7416,15686
77280,2018,BLR,7416,21451449
77281,2018,BLZ,7416,56861
77282,2018,CPV,7416,0
77283,2018,CUB,7416,2372
77284,2018,FRO,7416,11350
77285,2018,GIN,7416,1952
77286,2018,GRL,7416,0
77287,2018,HTI,7416,5584
77288,2018,ISL,7416,980782
77289,2018,JAM,7416,14239
77290,2018,KGZ,7416,715279
77291,2018,LAO,7416,10747
77292,2018,LSO,7416,4923
77293,2018,MHL,7416,0
77294,2018,MKD,7416,11745603
77295,2018,MNE,7416,64844
77296,2018,MNG,7416,90816
77297,2018,MRT,7416,0
77298,2018,MWI,7416,0
77299,2018,NCL,7416,3590
77300,2018,PNG,7416,145645
77301,2018,SMR,7416,220966
77302,2018,TGO,7416,55241
77303,2018,TTO,7416,580083
77304,2018,ABW,7416,28688
77305,2018,CUW,7416,99652
77306,2018,GNB,7416,0
77307,2018,GRD,7416,6163
77308,2018,MAC,7416,289502
77309,2018,NPL,7416,48212
77310,2018,PYF,7416,67591
77311,2018,SXM,7416,1748
77312,2018,TCD,7416,0
77313,2018,VCT,7416,38179
77314,2018,VEN,7416,204277
77315,2018,COK,7416,0
77316,2018,GUY,7416,74774
77317,2018,STP,7416,0
77318,2018,LCA,7416,4159
77319,2018,ATG,7416,42904
77320,2018,BMU,7416,0
77321,2018,CYM,7416,2565
77322,2018,DMA,7416,0
77323,2018,FJI,7416,78781
77324,2018,KIR,7416,4813
77325,2018,MSR,7416,0
77326,2018,SHN,7416,2053
77327,2018,SWZ,7416,432201
77328,2018,TCA,7416,9155
77329,2018,UMI,7416,0
77330,2018,VGB,7416,0
77331,2018,BRB,7416,17480
77332,2018,BTN,7416,0
77333,2018,FSM,7416,0
77334,2018,KNA,7416,0
77335,2018,PLW,7416,0
77336,2018,PRK,7416,106196
77337,2018,SLB,7416,0
77338,2018,TLS,7416,0
77339,2018,TON,7416,0
77340,2018,VUT,7416,0
77341,2018,WSM,7416,0
77342,2018,AIA,7416,0
77343,2018,ATA,7416,0
77344,2018,BES,7416,0
77345,2018,BLM,7416,0
77346,2018,GIB,7416,2963
77347,2018,GUM,7416,9866
77348,2018,ASM,7416,11623
77349,2018,ATF,7416,185641
77350,2018,NRU,7416,6976
77351,2018,SPM,7416,0
77352,2018,WLF,7416,0
77353,2018,FLK,7416,2135
77354,2018,MNP,7416,0
77355,2018,NFK,7416,0
77356,2018,NIU,7416,0
77357,2018,IOT,7416,0
77358,2018,TKL,7416,47515
77359,2018,ESH,7416,6845
77360,2018,ANT,7416,67298
77361,2018,ARE,7421,76851860
77362,2018,BEL,7421,338728368
77363,2018,BLR,7421,18130759
77364,2018,CHE,7421,188974768
77365,2018,CHN,7421,1979054906
77366,2018,DEU,7421,5303491580
77367,2018,GBR,7421,539725187
77368,2018,GEO,7421,1840492
77369,2018,IND,7421,223576821
77370,2018,JPN,7421,1534349390
77371,2018,MOZ,7421,113669
77372,2018,NLD,7421,286892337
77373,2018,PAK,7421,1021784
77374,2018,PHL,7421,2926961
77375,2018,RUS,7421,69642760
77376,2018,SAU,7421,7523591
77377,2018,SGP,7421,99233722
77378,2018,THA,7421,470039974
77379,2018,TUR,7421,159771839
77380,2018,USA,7421,2838350133
77381,2018,TWN,7421,73039849
77382,2018,AFG,7421,11900
77383,2018,AGO,7421,2138675
77384,2018,ARG,7421,14807460
77385,2018,ARM,7421,201053
77386,2018,AUS,7421,25700508
77387,2018,AUT,7421,330910362
77388,2018,AZE,7421,2227011
77389,2018,BDI,7421,9033
77390,2018,BEN,7421,95361
77391,2018,BFA,7421,102226
77392,2018,BGD,7421,523585
77393,2018,BGR,7421,17422165
77394,2018,BHR,7421,936601
77395,2018,BHS,7421,73182
77396,2018,BIH,7421,9929571
77397,2018,BOL,7421,1180931
77398,2018,BRA,7421,173066665
77399,2018,BWA,7421,144146
77400,2018,CAF,7421,4762
77401,2018,CAN,7421,484893116
77402,2018,CHL,7421,7567310
77403,2018,CIV,7421,706790
77404,2018,CMR,7421,111224
77405,2018,COD,7421,171089
77406,2018,COG,7421,1969934
77407,2018,COL,7421,4532941
77408,2018,CPV,7421,58161
77409,2018,CRI,7421,1030728
77410,2018,CUB,7421,135462
77411,2018,CUW,7421,163426
77412,2018,CYP,7421,398698
77413,2018,CZE,7421,1930286790
77414,2018,DJI,7421,31712
77415,2018,DNK,7421,72215943
77416,2018,DOM,7421,219261
77417,2018,DZA,7421,46193
77418,2018,ECU,7421,1533317
77419,2018,EGY,7421,318125
77420,2018,ERI,7421,0
77421,2018,ESP,7421,240702820
77422,2018,EST,7421,5144090
77423,2018,ETH,7421,73214
77424,2018,FIN,7421,27210329
77425,2018,FRA,7421,804150232
77426,2018,GAB,7421,1413255
77427,2018,GHA,7421,417609
77428,2018,GIN,7421,24459
77429,2018,GMB,7421,2190
77430,2018,GNB,7421,0
77431,2018,GNQ,7421,66354
77432,2018,GRC,7421,7230996
77433,2018,GTM,7421,167459
77434,2018,GUY,7421,216190
77435,2018,HKG,7421,14821154
77436,2018,HND,7421,151092
77437,2018,HRV,7421,3221778
77438,2018,HTI,7421,115101
77439,2018,HUN,7421,233334236
77440,2018,IDN,7421,32343452
77441,2018,IRL,7421,8924422
77442,2018,IRN,7421,358477
77443,2018,IRQ,7421,70020
77444,2018,ITA,7421,1294090776
77445,2018,JAM,7421,46419
77446,2018,JOR,7421,389071
77447,2018,KAZ,7421,3108844
77448,2018,KEN,7421,813269
77449,2018,KGZ,7421,147039
77450,2018,KOR,7421,652403503
77451,2018,KWT,7421,6289484
77452,2018,LBN,7421,391868
77453,2018,LBR,7421,8286
77454,2018,LBY,7421,2545
77455,2018,LKA,7421,159154
77456,2018,LTU,7421,20883689
77457,2018,LVA,7421,3666702
77458,2018,MAR,7421,442536
77459,2018,MDG,7421,1984440
77460,2018,MDV,7421,6728
77461,2018,MEX,7421,1522390644
77462,2018,MLI,7421,40683
77463,2018,MLT,7421,460186
77464,2018,MMR,7421,306739
77465,2018,MNG,7421,331988
77466,2018,MRT,7421,393568
77467,2018,MUS,7421,361373
77468,2018,MWI,7421,156306
77469,2018,MYS,7421,23346356
77470,2018,NAM,7421,199559
77471,2018,NER,7421,8963
77472,2018,NGA,7421,294802
77473,2018,NOR,7421,29290820
77474,2018,NPL,7421,59793
77475,2018,NZL,7421,4355748
77476,2018,OMN,7421,11106981
77477,2018,PAN,7421,1033559
77478,2018,PER,7421,2694579
77479,2018,PNG,7421,408748
77480,2018,POL,7421,319440151
77481,2018,PRT,7421,30023233
77482,2018,PRY,7421,2241305
77483,2018,PSE,7421,187608
77484,2018,ROU,7421,594957671
77485,2018,RWA,7421,9574
77486,2018,SDN,7421,12933
77487,2018,SEN,7421,228259
77488,2018,SLE,7421,28786
77489,2018,SOM,7421,0
77490,2018,SRB,7421,3972969
77491,2018,SSD,7421,0
77492,2018,SVK,7421,166792985
77493,2018,SVN,7421,5321343
77494,2018,SWE,7421,101732940
77495,2018,SYC,7421,2773
77496,2018,SYR,7421,1313
77497,2018,TCD,7421,182982
77498,2018,TGO,7421,0
77499,2018,TJK,7421,49390
77500,2018,TKM,7421,44817
77501,2018,TUN,7421,2870570
77502,2018,TZA,7421,864896
77503,2018,UGA,7421,82061
77504,2018,UKR,7421,17800873
77505,2018,UZB,7421,254300
77506,2018,VNM,7421,25093276
77507,2018,YEM,7421,0
77508,2018,ZAF,7421,26251050
77509,2018,ZMB,7421,424489
77510,2018,ZWE,7421,32438
77511,2018,ANS,7421,33318796
77512,2018,ISR,7421,6431957
77513,2018,MDA,7421,40958
77514,2018,SLV,7421,508870
77515,2018,SMR,7421,2435
77516,2018,URY,7421,118559
77517,2018,ALB,7421,987897
77518,2018,BRN,7421,679004
77519,2018,BTN,7421,4818
77520,2018,FJI,7421,161731
77521,2018,ISL,7421,422924
77522,2018,KHM,7421,0
77523,2018,LAO,7421,17764
77524,2018,LUX,7421,2159464
77525,2018,MKD,7421,102236
77526,2018,MNE,7421,47606
77527,2018,NCL,7421,27269
77528,2018,NIC,7421,382586
77529,2018,QAT,7421,722076
77530,2018,TTO,7421,1114933
77531,2018,VEN,7421,326756
77532,2018,VGB,7421,6615
77533,2018,ATF,7421,0
77534,2018,BLM,7421,2175
77535,2018,BLZ,7421,36104
77536,2018,COM,7421,0
77537,2018,CYM,7421,111307
77538,2018,FRO,7421,42883
77539,2018,GRD,7421,0
77540,2018,GRL,7421,2423
77541,2018,LCA,7421,12435
77542,2018,PYF,7421,20129
77543,2018,STP,7421,0
77544,2018,SXM,7421,5592
77545,2018,ABW,7421,20060
77546,2018,AND,7421,20393
77547,2018,BRB,7421,12754
77548,2018,MAC,7421,97399
77549,2018,PRK,7421,96142
77550,2018,SUR,7421,195817
77551,2018,DMA,7421,1741
77552,2018,VCT,7421,24388
77553,2018,BMU,7421,96187
77554,2018,UMI,7421,0
77555,2018,ATG,7421,0
77556,2018,COK,7421,0
77557,2018,FSM,7421,0
77558,2018,KIR,7421,0
77559,2018,LSO,7421,30659
77560,2018,MHL,7421,0
77561,2018,NRU,7421,7837
77562,2018,PLW,7421,0
77563,2018,SLB,7421,9370
77564,2018,SWZ,7421,573795
77565,2018,TLS,7421,3200
77566,2018,VUT,7421,0
77567,2018,WSM,7421,3867
77568,2018,TKL,7421,30079
77569,2018,GIB,7421,6620
77570,2018,GUM,7421,6227
77571,2018,TON,7421,70617
77572,2018,KNA,7421,5170
77573,2018,SPM,7421,5637
77574,2018,WLF,7421,0
77575,2018,BES,7421,0
77576,2018,FLK,7421,0
77577,2018,MSR,7421,0
77578,2018,CXR,7421,5166
77579,2018,TUV,7421,0
77580,2018,AIA,7421,0
77581,2018,IOT,7421,0
77582,2018,MNP,7421,0
77583,2018,TCA,7421,45665
77584,2018,ASM,7421,0
77585,2018,NIU,7421,0
77586,2018,SHN,7421,0
77587,2018,ARE,7422,76800382
77588,2018,CHN,7422,2541116153
77589,2018,DEU,7422,1874903928
77590,2018,DNK,7422,311968259
77591,2018,GBR,7422,384313380
77592,2018,HUN,7422,433175676
77593,2018,IDN,7422,13887886
77594,2018,IND,7422,214756751
77595,2018,PHL,7422,9455997
77596,2018,POL,7422,146272558
77597,2018,RUS,7422,108450711
77598,2018,SWE,7422,339055416
77599,2018,TUR,7422,70284059
77600,2018,UKR,7422,50805307
77601,2018,USA,7422,1241496612
77602,2018,AFG,7422,0
77603,2018,AGO,7422,113093
77604,2018,ARG,7422,37254597
77605,2018,ARM,7422,236824
77606,2018,ATG,7422,1621
77607,2018,AUS,7422,41540973
77608,2018,AUT,7422,131006961
77609,2018,AZE,7422,713287
77610,2018,BDI,7422,0
77611,2018,BEL,7422,118226346
77612,2018,BFA,7422,0
77613,2018,BGD,7422,86631
77614,2018,BGR,7422,5702114
77615,2018,BHR,7422,674260
77616,2018,BHS,7422,1473
77617,2018,BOL,7422,24675
77618,2018,BRA,7422,52828442
77619,2018,BRN,7422,390467
77620,2018,BWA,7422,182495
77621,2018,CAN,7422,128016518
77622,2018,CHE,7422,136192837
77623,2018,CIV,7422,263209
77624,2018,CMR,7422,68957
77625,2018,COD,7422,6056
77626,2018,COG,7422,388028
77627,2018,COL,7422,6970420
77628,2018,COM,7422,0
77629,2018,CUW,7422,57765
77630,2018,CYP,7422,1507015
77631,2018,CZE,7422,83622949
77632,2018,DJI,7422,3632
77633,2018,DZA,7422,4755
77634,2018,ECU,7422,1548209
77635,2018,EGY,7422,1644335
77636,2018,ERI,7422,0
77637,2018,ESP,7422,238536979
77638,2018,ETH,7422,14466
77639,2018,FIN,7422,75364049
77640,2018,FRA,7422,887330984
77641,2018,GAB,7422,11744
77642,2018,GEO,7422,1236917
77643,2018,GHA,7422,258658
77644,2018,GIN,7422,31264
77645,2018,GMB,7422,0
77646,2018,GNQ,7422,323199
77647,2018,GRC,7422,5798500
77648,2018,HKG,7422,8253911
77649,2018,HRV,7422,3972184
77650,2018,IRL,7422,112782602
77651,2018,IRN,7422,230162
77652,2018,IRQ,7422,1274
77653,2018,ITA,7422,987474943
77654,2018,JOR,7422,811394
77655,2018,JPN,7422,624691531
77656,2018,KAZ,7422,1501901
77657,2018,KEN,7422,4307464
77658,2018,KOR,7422,220821904
77659,2018,KWT,7422,712084
77660,2018,LBN,7422,1295099
77661,2018,LBR,7422,354403
77662,2018,LBY,7422,257248
77663,2018,LKA,7422,13332
77664,2018,LTU,7422,18017001
77665,2018,LUX,7422,34370319
77666,2018,LVA,7422,3760075
77667,2018,MAR,7422,1480564
77668,2018,MDG,7422,109405
77669,2018,MDV,7422,0
77670,2018,MEX,7422,403005116
77671,2018,MLI,7422,2505
77672,2018,MMR,7422,266659
77673,2018,MOZ,7422,2743
77674,2018,MRT,7422,0
77675,2018,MUS,7422,229519
77676,2018,MWI,7422,0
77677,2018,MYS,7422,17098664
77678,2018,NAM,7422,236238
77679,2018,NER,7422,5109
77680,2018,NGA,7422,118693
77681,2018,NLD,7422,604865289
77682,2018,NOR,7422,209648903
77683,2018,NZL,7422,2368037
77684,2018,OMN,7422,1745316
77685,2018,PAK,7422,3009603
77686,2018,PRT,7422,7394454
77687,2018,PSE,7422,0
77688,2018,ROU,7422,6210335
77689,2018,RWA,7422,41811
77690,2018,SAU,7422,1899520
77691,2018,SDN,7422,11723
77692,2018,SEN,7422,98510
77693,2018,SGP,7422,91844547
77694,2018,SLE,7422,3160
77695,2018,SOM,7422,0
77696,2018,SRB,7422,167103417
77697,2018,SVK,7422,53434281
77698,2018,SVN,7422,34952516
77699,2018,SWZ,7422,114452
77700,2018,SYC,7422,0
77701,2018,SYR,7422,0
77702,2018,TCD,7422,3690
77703,2018,THA,7422,41808211
77704,2018,TJK,7422,0
77705,2018,TKM,7422,23049
77706,2018,TUN,7422,276289
77707,2018,TZA,7422,5835
77708,2018,UGA,7422,33536
77709,2018,UZB,7422,34116
77710,2018,VNM,7422,18930376
77711,2018,YEM,7422,0
77712,2018,ZAF,7422,66267277
77713,2018,ZMB,7422,5572208
77714,2018,ZWE,7422,6023
77715,2018,TWN,7422,208139892
77716,2018,CHL,7422,4498620
77717,2018,CRI,7422,325825
77718,2018,PAN,7422,140350
77719,2018,PER,7422,1627939
77720,2018,PRY,7422,16402
77721,2018,URY,7422,48812
77722,2018,ANS,7422,23249517
77723,2018,ALB,7422,31648
77724,2018,BIH,7422,258238
77725,2018,BLR,7422,15513717
77726,2018,BLZ,7422,18612
77727,2018,DOM,7422,308387
77728,2018,EST,7422,6506935
77729,2018,HND,7422,0
77730,2018,ISL,7422,148410
77731,2018,ISR,7422,3446320
77732,2018,LAO,7422,3249
77733,2018,MAC,7422,1085
77734,2018,MDA,7422,3292850
77735,2018,MKD,7422,960277
77736,2018,MNE,7422,3459
77737,2018,PNG,7422,12380
77738,2018,QAT,7422,3089271
77739,2018,SSD,7422,0
77740,2018,TTO,7422,430853
77741,2018,ABW,7422,0
77742,2018,AIA,7422,0
77743,2018,BEN,7422,1214
77744,2018,BLM,7422,0
77745,2018,BRB,7422,29183
77746,2018,CAF,7422,27017
77747,2018,CPV,7422,5395
77748,2018,CUB,7422,0
77749,2018,CYM,7422,0
77750,2018,DMA,7422,0
77751,2018,GRD,7422,0
77752,2018,GTM,7422,7357
77753,2018,JAM,7422,14256
77754,2018,KGZ,7422,24551
77755,2018,KHM,7422,2619
77756,2018,KNA,7422,0
77757,2018,LCA,7422,0
77758,2018,MNG,7422,0
77759,2018,MSR,7422,0
77760,2018,NCL,7422,0
77761,2018,PYF,7422,1465
77762,2018,SLB,7422,16424
77763,2018,TGO,7422,35767
77764,2018,VUT,7422,0
77765,2018,GUY,7422,26479
77766,2018,NIC,7422,42005
77767,2018,SLV,7422,266325
77768,2018,SUR,7422,77317
77769,2018,VEN,7422,28057
77770,2018,ATA,7422,0
77771,2018,BTN,7422,0
77772,2018,FJI,7422,8132
77773,2018,SPM,7422,0
77774,2018,VCT,7422,0
77775,2018,HTI,7422,16639
77776,2018,MLT,7422,462363
77777,2018,NPL,7422,0
77778,2018,SMR,7422,0
77779,2018,FSM,7422,0
77780,2018,GNB,7422,0
77781,2018,KIR,7422,0
77782,2018,LSO,7422,96578
77783,2018,MHL,7422,0
77784,2018,PLW,7422,0
77785,2018,PRK,7422,5194
77786,2018,STP,7422,0
77787,2018,SXM,7422,2930
77788,2018,TLS,7422,46925
77789,2018,TON,7422,0
77790,2018,WSM,7422,0
77791,2018,AND,7422,0
77792,2018,BES,7422,0
77793,2018,BMU,7422,4958
77794,2018,FRO,7422,4353
77795,2018,GIB,7422,0
77796,2018,GRL,7422,0
77797,2018,GUM,7422,3428
77798,2018,VGB,7422,53985
77799,2018,ATF,7422,0
77800,2018,FLK,7422,1072
77801,2018,WLF,7422,0
77802,2018,COK,7422,28303
77803,2018,MNP,7422,0
77804,2018,TUV,7422,0
77805,2018,ASM,7422,0
77806,2018,NFK,7422,0
77807,2018,TCA,7422,1222
77808,2018,IOT,7422,0
77809,2018,CCK,7422,0
77810,2018,CXR,7422,0
77811,2018,NRU,7422,0
77812,2018,ARE,7423,11605363
77813,2018,AUT,7423,58105716
77814,2018,BLR,7423,10791906
77815,2018,CAN,7423,313717054
77816,2018,CHE,7423,124351634
77817,2018,CHN,7423,830175941
77818,2018,CZE,7423,79692517
77819,2018,DEU,7423,1351097767
77820,2018,GBR,7423,239215350
77821,2018,IND,7423,26676424
77822,2018,ITA,7423,340528833
77823,2018,JPN,7423,657051910
77824,2018,KAZ,7423,399985
77825,2018,NOR,7423,31662960
77826,2018,RUS,7423,15530389
77827,2018,SWE,7423,22608499
77828,2018,TUR,7423,44800886
77829,2018,UKR,7423,23469935
77830,2018,USA,7423,1055378987
77831,2018,AFG,7423,4114
77832,2018,AGO,7423,301865
77833,2018,ARG,7423,6526717
77834,2018,ARM,7423,12882
77835,2018,AUS,7423,9121552
77836,2018,AZE,7423,51979
77837,2018,BEL,7423,87278504
77838,2018,BEN,7423,0
77839,2018,BFA,7423,0
77840,2018,BGR,7423,121560881
77841,2018,BHR,7423,557059
77842,2018,BRA,7423,36063504
77843,2018,CIV,7423,21261
77844,2018,CMR,7423,0
77845,2018,COD,7423,15180
77846,2018,COG,7423,202912
77847,2018,COM,7423,0
77848,2018,CYP,7423,113926
77849,2018,DJI,7423,0
77850,2018,DNK,7423,72377848
77851,2018,DZA,7423,17839
77852,2018,EGY,7423,180290
77853,2018,ERI,7423,0
77854,2018,ESP,7423,88486553
77855,2018,ETH,7423,3060
77856,2018,FIN,7423,8052634
77857,2018,FRA,7423,165483115
77858,2018,GAB,7423,26559
77859,2018,GEO,7423,218499
77860,2018,GHA,7423,97049
77861,2018,GMB,7423,0
77862,2018,GNB,7423,0
77863,2018,GRC,7423,1328222
77864,2018,HKG,7423,1593968
77865,2018,HRV,7423,1509206
77866,2018,HUN,7423,10791699
77867,2018,IDN,7423,1211723
77868,2018,IRL,7423,16353511
77869,2018,IRN,7423,244175
77870,2018,IRQ,7423,0
77871,2018,JOR,7423,61065
77872,2018,KEN,7423,240716
77873,2018,KHM,7423,16768
77874,2018,KOR,7423,160725605
77875,2018,KWT,7423,640840
77876,2018,LAO,7423,1159
77877,2018,LBN,7423,34286
77878,2018,LBY,7423,18040
77879,2018,LKA,7423,7306
77880,2018,LTU,7423,7367982
77881,2018,LUX,7423,1617245
77882,2018,LVA,7423,1671837
77883,2018,MAR,7423,597835
77884,2018,MDV,7423,0
77885,2018,MEX,7423,195485786
77886,2018,MLI,7423,22677
77887,2018,MNE,7423,8118
77888,2018,MOZ,7423,8426
77889,2018,MRT,7423,19704
77890,2018,MWI,7423,0
77891,2018,MYS,7423,5353043
77892,2018,NAM,7423,88960
77893,2018,NGA,7423,23188
77894,2018,NLD,7423,89731591
77895,2018,OMN,7423,1549713
77896,2018,PAK,7423,55293
77897,2018,PHL,7423,1528519
77898,2018,POL,7423,37107023
77899,2018,PRT,7423,2511508
77900,2018,ROU,7423,26002004
77901,2018,RWA,7423,1781
77902,2018,SAU,7423,834032
77903,2018,SDN,7423,0
77904,2018,SEN,7423,34677
77905,2018,SGP,7423,29681887
77906,2018,SLE,7423,0
77907,2018,SOM,7423,0
77908,2018,SRB,7423,3480889
77909,2018,SVK,7423,11323547
77910,2018,SVN,7423,4617039
77911,2018,SYC,7423,0
77912,2018,SYR,7423,3862
77913,2018,TCD,7423,0
77914,2018,TGO,7423,0
77915,2018,THA,7423,25835287
77916,2018,TKM,7423,0
77917,2018,TUN,7423,176211
77918,2018,TZA,7423,14371
77919,2018,UGA,7423,1222
77920,2018,UZB,7423,15221
77921,2018,VNM,7423,562658
77922,2018,YEM,7423,0
77923,2018,ZAF,7423,10422211
77924,2018,ZMB,7423,244979
77925,2018,ZWE,7423,0
77926,2018,TWN,7423,24404839
77927,2018,BOL,7423,190980
77928,2018,CHL,7423,1141330
77929,2018,COL,7423,559280
77930,2018,ECU,7423,156706
77931,2018,NZL,7423,2469706
77932,2018,PER,7423,222108
77933,2018,PRY,7423,16971
77934,2018,URY,7423,167235
77935,2018,ALB,7423,119270
77936,2018,BGD,7423,19221
77937,2018,BIH,7423,325442
77938,2018,CRI,7423,19543
77939,2018,CUB,7423,0
77940,2018,DOM,7423,55729
77941,2018,EST,7423,882563
77942,2018,FRO,7423,0
77943,2018,GIN,7423,0
77944,2018,GTM,7423,1525
77945,2018,HND,7423,0
77946,2018,ISL,7423,6295
77947,2018,ISR,7423,942638
77948,2018,JAM,7423,9747
77949,2018,MDA,7423,13083
77950,2018,MKD,7423,121632
77951,2018,MLT,7423,30856
77952,2018,NIC,7423,5244
77953,2018,NPL,7423,0
77954,2018,PAN,7423,621850
77955,2018,QAT,7423,383501
77956,2018,SLV,7423,7587
77957,2018,TTO,7423,18813
77958,2018,BLZ,7423,0
77959,2018,BTN,7423,0
77960,2018,BWA,7423,10734
77961,2018,GIB,7423,3677
77962,2018,GNQ,7423,16196
77963,2018,KGZ,7423,39783
77964,2018,LBR,7423,4422
77965,2018,LCA,7423,0
77966,2018,MDG,7423,14425
77967,2018,MNG,7423,11088
77968,2018,MUS,7423,12261
77969,2018,NCL,7423,1846
77970,2018,NER,7423,67963
77971,2018,PSE,7423,0
77972,2018,PYF,7423,0
77973,2018,SXM,7423,1375
77974,2018,ANS,7423,7273931
77975,2018,BRB,7423,0
77976,2018,CPV,7423,0
77977,2018,GUY,7423,6681
77978,2018,HTI,7423,0
77979,2018,SUR,7423,64041
77980,2018,VEN,7423,0
77981,2018,FJI,7423,2039
77982,2018,GRL,7423,0
77983,2018,KIR,7423,2929
77984,2018,MMR,7423,36552
